latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-8.22524,130.98004,323.84,1.65,1.26,2024-08-27,111,T,0,6.1NRT,299.75,27.17,D
-8.30053,124.97747,311.32,1.05,1.02,2024-08-27,111,T,36,6.1NRT,299.38,5.01,D
-8.22343,124.03189,314.59,1.14,1.07,2024-08-27,111,T,58,6.1NRT,302.33,11.06,D
-8.57773,125.79398,316.71,1,1,2024-08-27,111,T,54,6.1NRT,303.67,6.32,D
-8.73522,125.48529,314.6,1.01,1.01,2024-08-27,111,T,66,6.1NRT,299.03,7.4,D
-8.73654,125.49435,342.91,1.01,1.01,2024-08-27,111,T,92,6.1NRT,300.64,43.91,D
-9.93317,120.34465,320.35,1.91,1.35,2024-08-27,113,T,71,6.1NRT,300.43,25.41,D
-9.93888,120.33801,323.05,1.91,1.35,2024-08-27,113,T,76,6.1NRT,300.46,35.09,D
-11.84271,133.21841,317.84,2.8,1.6,2024-08-27,113,T,69,6.1NRT,294.09,40.64,D
-11.54846,130.72678,321.41,1.77,1.3,2024-08-27,113,T,74,6.1NRT,296.84,28.64,D
-11.84652,133.21129,314.1,2.8,1.6,2024-08-27,113,T,60,6.1NRT,293.86,28.54,D
-11.84937,133.23607,313.48,2.82,1.6,2024-08-27,113,T,58,6.1NRT,294.11,25.89,D
-11.94031,132.75571,321.92,2.58,1.54,2024-08-27,113,T,67,6.1NRT,300.69,39.9,D
-11.93352,132.74989,322.58,2.58,1.54,2024-08-27,113,T,42,6.1NRT,298.58,39.04,D
-12.93943,131.43282,325.39,2.1,1.41,2024-08-27,113,T,69,6.1NRT,305.77,28.16,D
-13.05467,131.31799,321.53,2.07,1.4,2024-08-27,113,T,68,6.1NRT,305.88,19,D
-13.05925,131.32996,323.52,2.07,1.4,2024-08-27,113,T,72,6.1NRT,305.78,26.26,D
-13.0139,130.74268,328.96,1.86,1.33,2024-08-27,113,T,78,6.1NRT,306,42.49,D
-13.01594,130.75949,324.52,1.87,1.34,2024-08-27,113,T,72,6.1NRT,304.62,27.45,D
-13.39212,130.95042,327.29,1.96,1.37,2024-08-27,113,T,77,6.1NRT,305.07,36.93,D
-13.59358,129.96747,319.18,1.66,1.27,2024-08-27,113,T,60,6.1NRT,301.06,18.81,D
-14.19543,132.70461,319.26,2.76,1.59,2024-08-27,113,T,62,6.1NRT,303.78,28.82,D
-15.29799,134.52173,316.73,3.97,1.85,2024-08-27,113,T,47,6.1NRT,303.98,37.69,D
-15.30464,134.5162,317.01,3.97,1.85,2024-08-27,113,T,52,6.1NRT,303.8,40.81,D
35.38315,140.29994,321.36,1.33,1.14,2024-08-27,100,T,74,6.1NRT,293.43,23.22,D
35.32921,139.89987,313.79,1.27,1.12,2024-08-27,100,T,22,6.1NRT,294.75,9.21,D
35.32687,139.91331,312.9,1.27,1.12,2024-08-27,100,T,13,6.1NRT,294.63,8.67,D
34.63253,135.21979,313.81,1.01,1.01,2024-08-27,102,T,27,6.1NRT,299.45,7.09,D
-1.34671,29.16655,308,1.05,1.02,2024-08-27,11,A,73,6.1NRT,286.72,10.94,N
-1.3481,29.17577,363.04,1.05,1.02,2024-08-27,11,A,100,6.1NRT,296.25,104.32,N
-1.34948,29.18496,310.51,1.05,1.02,2024-08-27,11,A,64,6.1NRT,286.85,12.69,N
-1.35574,29.16528,324.49,1.05,1.02,2024-08-27,11,A,100,6.1NRT,287.3,25.34,N
-1.35714,29.17455,351.62,1.05,1.02,2024-08-27,11,A,100,6.1NRT,294.06,72.36,N
-1.36617,29.17334,312.12,1.05,1.02,2024-08-27,11,A,84,6.1NRT,289.61,13.61,N
-1.40651,29.19704,347.45,1.05,1.02,2024-08-27,11,A,71,6.1NRT,301.53,59.44,N
-1.40788,29.20624,372.05,1.05,1.02,2024-08-27,11,A,100,6.1NRT,301.36,131.8,N
-1.40977,29.15175,342.58,1.05,1.02,2024-08-27,11,A,100,6.1NRT,289.27,53.08,N
-1.4112,29.16115,329.05,1.05,1.02,2024-08-27,11,A,84,6.1NRT,292.73,31.18,N
-1.4141,29.18018,327.42,1.05,1.02,2024-08-27,11,A,83,6.1NRT,283.31,28.47,N
-2.88693,29.2216,301.05,1.03,1.01,2024-08-27,13,A,37,6.1NRT,287.13,5.23,N
-3.479,30.33308,300.08,1,1,2024-08-27,13,A,15,6.1NRT,287.04,5.16,N
-3.66671,28.87814,307.87,1.04,1.02,2024-08-27,13,A,73,6.1NRT,281.75,12.1,N
-3.68924,28.90519,325.24,1.03,1.02,2024-08-27,13,A,100,6.1NRT,282.36,27.9,N
-3.69063,28.91438,338.62,1.03,1.02,2024-08-27,13,A,100,6.1NRT,285.04,47.01,N
-3.85568,25.65861,302.5,1.54,1.22,2024-08-27,13,A,49,6.1NRT,290.91,9.31,N
-4.72783,31.28791,300.65,1.07,1.03,2024-08-27,13,A,31,6.1NRT,287.57,5.51,N
-4.73298,31.13441,314.39,1.05,1.03,2024-08-27,13,A,89,6.1NRT,286.18,14.31,N
-4.74066,31.12384,305.57,1.05,1.02,2024-08-27,13,A,65,6.1NRT,286.6,8.01,N
-4.74205,31.13313,302.37,1.05,1.03,2024-08-27,13,A,49,6.1NRT,285.92,5.91,N
-4.55497,28.6458,301.24,1.04,1.02,2024-08-27,13,A,39,6.1NRT,289.34,5.1,N
-4.89705,26.76348,305.19,1.25,1.11,2024-08-27,13,A,63,6.1NRT,290.06,9.58,N
-6.32293,29.97982,321.02,1.01,1,2024-08-27,13,A,100,6.1NRT,282.28,20.89,N
-6.33314,29.97261,318.46,1.01,1,2024-08-27,13,A,97,6.1NRT,283.71,17.33,N
-6.33445,29.98144,315.03,1.01,1,2024-08-27,13,A,90,6.1NRT,281.92,14.41,N
-5.88648,25.80526,347.74,1.4,1.17,2024-08-27,13,A,100,6.1NRT,289.77,95.05,N
-5.88846,25.81771,316.24,1.39,1.17,2024-08-27,13,A,93,6.1NRT,289.04,24.23,N
-5.89683,25.80375,308.92,1.4,1.17,2024-08-27,13,A,76,6.1NRT,288.99,15.41,N
-5.91751,25.80066,330.6,1.4,1.17,2024-08-27,13,A,100,6.1NRT,290.23,49.09,N
-5.76514,24.53703,300.5,1.74,1.29,2024-08-27,13,A,29,6.1NRT,289.67,11.21,N
-5.76749,24.55217,302.21,1.73,1.29,2024-08-27,13,A,48,6.1NRT,289.63,13.2,N
-5.76422,24.54585,308.54,1.73,1.29,2024-08-27,13,A,75,6.1NRT,289.65,20.84,N
-6.85888,30.92063,301.25,1.07,1.03,2024-08-27,13,A,39,6.1NRT,285.68,6.57,N
-6.86026,30.93018,314.2,1.08,1.04,2024-08-27,13,A,89,6.1NRT,286.2,16.28,N
-6.16707,24.75407,304.95,1.65,1.26,2024-08-27,13,A,62,6.1NRT,287.99,16.48,N
-6.16932,24.7686,300.51,1.64,1.26,2024-08-27,13,A,29,6.1NRT,287.79,11.27,N
-6.91018,29.64262,309.92,1,1,2024-08-27,13,A,79,6.1NRT,288.36,10.6,N
-6.91153,29.65159,308.54,1,1,2024-08-27,13,A,75,6.1NRT,289.6,9.42,N
-6.16832,24.76183,310.73,1.64,1.26,2024-08-27,13,A,81,6.1NRT,288.28,23.03,N
-6.63697,25.40909,334.67,1.45,1.19,2024-08-27,13,A,100,6.1NRT,288.45,63.39,N
-6.64106,25.40169,314.07,1.45,1.19,2024-08-27,13,A,88,6.1NRT,288.32,23.6,N
-6.64311,25.41436,310.61,1.45,1.19,2024-08-27,13,A,80,6.1NRT,286.81,19.22,N
-6.78515,26.10903,303.27,1.29,1.13,2024-08-27,13,A,54,6.1NRT,289.88,9.08,N
-7.35806,29.80024,310.5,1.01,1,2024-08-27,13,A,80,6.1NRT,282.61,13.58,N
-7.38285,29.46349,306.59,1,1,2024-08-27,13,A,69,6.1NRT,286.97,9.76,N
-8.44613,35.22425,302.64,2.18,1.43,2024-08-27,13,A,50,6.1NRT,282.37,25.26,N
-8.44591,35.21734,301.63,2.18,1.43,2024-08-27,13,A,43,6.1NRT,282.45,23.6,N
-7.888,29.88748,320.2,1.02,1.01,2024-08-27,13,A,100,6.1NRT,282.87,21.25,N
-7.88933,29.89651,325.34,1.02,1.01,2024-08-27,13,A,100,6.1NRT,285.16,26.26,N
-7.90984,29.91216,302.85,1.02,1.01,2024-08-27,13,A,20,6.1NRT,284.47,6.6,N
-7.91876,29.91085,303.33,1.02,1.01,2024-08-27,13,A,25,6.1NRT,285.09,6.89,N
-7.15435,24.87687,301.9,1.55,1.23,2024-08-27,13,A,45,6.1NRT,287.37,11.42,N
-8.01222,30.42334,312.55,1.05,1.02,2024-08-27,13,A,85,6.1NRT,290.35,12.35,N
-8.0199,30.41257,307.37,1.05,1.02,2024-08-27,13,A,71,6.1NRT,289.97,8.9,N
-8.02128,30.422,323.57,1.05,1.02,2024-08-27,13,A,100,6.1NRT,290.92,23.71,N
-8.52703,31.16681,303.13,1.14,1.06,2024-08-27,13,A,53,6.1NRT,289.42,7.1,N
-8.57715,31.20561,302.68,1.15,1.07,2024-08-27,13,A,51,6.1NRT,291.34,6.33,N
-7.92254,26.69553,300.78,1.16,1.07,2024-08-27,13,A,33,6.1NRT,289.77,6.05,N
-8.14509,27.36422,304.36,1.08,1.04,2024-08-27,13,A,60,6.1NRT,293.5,5.86,N
-7.63873,23.79584,309.64,1.83,1.33,2024-08-27,13,A,78,6.1NRT,287.14,27.41,N
-8.01337,25.89477,302.52,1.28,1.12,2024-08-27,13,A,50,6.1NRT,286.88,10.32,N
39.79851,42.77502,300.95,1.09,1.04,2024-08-27,1,A,36,6.1NRT,284.41,7.9,N
37.00675,42.32312,331.89,1.13,1.06,2024-08-27,1,A,100,6.1NRT,297.69,35.53,N
35.70918,44.0397,310.98,1.43,1.18,2024-08-27,1,A,81,6.1NRT,300.54,11.07,N
35.6687,43.87828,328.36,1.41,1.17,2024-08-27,1,A,100,6.1NRT,299.07,41.49,N
35.64123,43.96575,310.9,1.42,1.18,2024-08-27,1,A,81,6.1NRT,298.93,13.05,N
34.8833,43.81006,312.53,1.45,1.19,2024-08-27,1,A,85,6.1NRT,299.9,14.21,N
33.68059,46.22993,312.78,2.18,1.43,2024-08-27,1,A,86,6.1NRT,296.66,30.86,N
33.67944,46.22441,314.56,2.18,1.43,2024-08-27,1,A,89,6.1NRT,296.71,34.75,N
32.1591,47.51196,311.54,2.88,1.62,2024-08-27,3,A,77,6.1NRT,300.22,33.64,N
32.10704,47.39624,311.81,2.84,1.61,2024-08-27,3,A,78,6.1NRT,300.56,32.96,N
32.10051,47.42488,318.02,2.86,1.61,2024-08-27,3,A,95,6.1NRT,300.65,57.67,N
32.09666,47.41861,317.79,2.86,1.61,2024-08-27,3,A,95,6.1NRT,300.77,56.79,N
31.12098,49.32497,313.27,4.05,1.87,2024-08-27,3,A,82,6.1NRT,296.78,67.56,N
31.11427,49.31886,312.65,4.05,1.87,2024-08-27,3,A,80,6.1NRT,297.37,63.13,N
31.74813,46.05096,312.83,2.36,1.48,2024-08-27,3,A,81,6.1NRT,301.63,27.47,N
31.75175,46.04454,314.09,2.36,1.48,2024-08-27,3,A,85,6.1NRT,301.35,31.07,N
31.25552,48.10286,312.71,3.34,1.72,2024-08-27,3,A,80,6.1NRT,299.48,44.19,N
31.24786,48.13616,313.78,3.35,1.73,2024-08-27,3,A,84,6.1NRT,299.83,48.63,N
30.96443,48.47823,311.14,3.6,1.78,2024-08-27,3,A,75,6.1NRT,298.83,44.99,N
30.95604,48.51395,321.47,3.62,1.78,2024-08-27,3,A,100,6.1NRT,299.36,103.48,N
30.94917,48.47336,315.33,3.6,1.78,2024-08-27,3,A,88,6.1NRT,298.24,66.74,N
30.94074,48.50907,336,3.62,1.78,2024-08-27,3,A,100,6.1NRT,299.59,220.24,N
31.07696,47.79035,311.58,3.21,1.7,2024-08-27,3,A,77,6.1NRT,300.44,40.08,N
30.95395,48.47028,314.37,3.6,1.78,2024-08-27,3,A,86,6.1NRT,298.44,61.5,N
30.94575,48.50607,341.5,3.62,1.78,2024-08-27,3,A,100,6.1NRT,300.75,276.72,N
31.01017,47.26452,324.79,2.97,1.64,2024-08-27,3,A,100,6.1NRT,300.95,91.43,N
31.00342,47.29414,345.95,2.99,1.64,2024-08-27,3,A,100,6.1NRT,302.09,246.86,N
30.84455,47.91412,327.34,3.32,1.72,2024-08-27,3,A,100,6.1NRT,300.31,125.65,N
30.83682,47.94705,318.8,3.34,1.72,2024-08-27,3,A,97,6.1NRT,300.41,74.46,N
30.37008,49.86445,309.66,4.61,1.97,2024-08-27,3,A,69,6.1NRT,298.3,54.45,N
31.01529,47.29298,336.31,2.99,1.64,2024-08-27,3,A,100,6.1NRT,301.79,165.82,N
31.00113,47.28864,330.7,2.99,1.64,2024-08-27,3,A,100,6.1NRT,301.49,126.39,N
30.84619,47.91,322.2,3.32,1.72,2024-08-27,3,A,100,6.1NRT,300.19,93.8,N
30.83867,47.94302,320.96,3.34,1.72,2024-08-27,3,A,100,6.1NRT,300.63,86.9,N
30.36763,49.86002,308.29,4.61,1.97,2024-08-27,3,A,61,6.1NRT,298.22,47.74,N
30.86712,47.33615,317.83,3.03,1.66,2024-08-27,3,A,95,6.1NRT,301.52,62.4,N
-30.38744,-60.21534,311.31,1.15,1.07,2024-08-27,152,T,82,6.1NRT,277.61,18.39,N
-30.38885,-60.22726,312.8,1.16,1.07,2024-08-27,152,T,86,6.1NRT,278.94,19.85,N
-30.41162,-61.22957,312.4,1.29,1.13,2024-08-27,152,T,85,6.1NRT,278.07,23.1,N
-29.80213,-62.70171,301.45,1.55,1.23,2024-08-27,152,T,41,6.1NRT,280.56,14.69,N
-29.07105,-62.12543,300.59,1.4,1.17,2024-08-27,152,T,30,6.1NRT,281.4,12.82,N
-28.95789,-61.64356,309.23,1.31,1.14,2024-08-27,152,T,77,6.1NRT,281.49,19.18,N
-28.37275,-58.50093,307.25,1,1,2024-08-27,152,T,71,6.1NRT,276.71,11.73,N
-28.37413,-58.51107,317.66,1.01,1,2024-08-27,152,T,95,6.1NRT,277.42,19.87,N
-28.36519,-58.51266,318.88,1.01,1,2024-08-27,152,T,98,6.1NRT,279.01,20.7,N
-28.63485,-60.6151,302.46,1.15,1.07,2024-08-27,152,T,49,6.1NRT,279.76,11.06,N
-27.86242,-61.56061,301.78,1.26,1.11,2024-08-27,152,T,34,6.1NRT,279.31,11.36,N
-27.3654,-61.74084,308.52,1.27,1.12,2024-08-27,152,T,75,6.1NRT,278.86,18.01,N
-27.46022,-63.04672,302.25,1.53,1.22,2024-08-27,152,T,48,6.1NRT,283.92,13.91,N
-27.05307,-60.76084,303.85,1.13,1.06,2024-08-27,152,T,57,6.1NRT,280.86,11.75,N
-26.66829,-62.29288,314.69,1.34,1.15,2024-08-27,152,T,90,6.1NRT,283.77,25.54,N
-26.66983,-62.30621,328.72,1.34,1.15,2024-08-27,152,T,100,6.1NRT,286.15,46.66,N
-26.67137,-62.31957,327.39,1.34,1.15,2024-08-27,152,T,100,6.1NRT,285.75,44.36,N
-26.6729,-62.33295,300.95,1.35,1.15,2024-08-27,152,T,36,6.1NRT,283.5,10.51,N
-26.66262,-62.3344,323.34,1.35,1.15,2024-08-27,152,T,100,6.1NRT,284.58,37.36,N
-26.37666,-64.65445,313.54,1.9,1.35,2024-08-27,152,T,87,6.1NRT,277.85,42.15,N
-26.37854,-64.67316,314.28,1.9,1.35,2024-08-27,152,T,89,6.1NRT,277.35,43.68,N
-25.86244,-61.3116,306.24,1.16,1.07,2024-08-27,152,T,67,6.1NRT,281.38,13.57,N
-23.64114,-53.974,314.02,1.65,1.26,2024-08-27,154,T,24,6.1NRT,282.09,32.6,N
-23.63973,-53.9643,302.45,1.66,1.27,2024-08-27,154,T,45,6.1NRT,280.97,18.95,N
-23.64247,-53.98024,308.7,1.65,1.26,2024-08-27,154,T,75,6.1NRT,279.73,27.25,N
-23.36372,-57.90977,332.26,1.04,1.02,2024-08-27,154,T,100,6.1NRT,285.5,36.15,N
-23.36523,-57.91981,340.83,1.04,1.02,2024-08-27,154,T,100,6.1NRT,286.45,50.34,N
-23.35195,-57.88721,304.15,1.04,1.02,2024-08-27,154,T,59,6.1NRT,284.12,9.2,N
-23.35343,-57.89727,302.47,1.04,1.02,2024-08-27,154,T,49,6.1NRT,283.54,8.19,N
-23.35639,-57.91738,330.42,1.04,1.02,2024-08-27,154,T,100,6.1NRT,284.91,33.99,N
-23.25765,-60.56603,300.97,1.04,1.02,2024-08-27,154,T,36,6.1NRT,282.87,7.4,N
-23.1734,-62.1313,301.06,1.2,1.09,2024-08-27,154,T,37,6.1NRT,285.14,8.44,N
-22.11619,-58.82438,339.55,1.01,1.01,2024-08-27,154,T,100,6.1NRT,286.69,45.61,N
-22.11759,-58.83405,306.81,1.01,1.01,2024-08-27,154,T,69,6.1NRT,286.15,9.38,N
-22.10634,-58.82198,367.89,1.01,1.01,2024-08-27,154,T,100,6.1NRT,289.58,113.73,N
-22.10773,-58.83165,372.31,1.01,1.01,2024-08-27,154,T,100,6.1NRT,290.82,128.46,N
-22.10912,-58.84132,339,1.01,1.01,2024-08-27,154,T,100,6.1NRT,287.37,44.53,N
-22.09878,-58.83318,302.88,1.01,1.01,2024-08-27,154,T,52,6.1NRT,285.52,7.54,N
-22.10017,-58.84285,311.74,1.01,1.01,2024-08-27,154,T,83,6.1NRT,286.58,13.27,N
-22.44355,-62.07735,300.16,1.17,1.08,2024-08-27,154,T,7,6.1NRT,284.34,6.81,N
-22.43396,-62.07874,335.09,1.17,1.08,2024-08-27,154,T,100,6.1NRT,285.98,47.14,N
-22.43536,-62.08995,351.9,1.17,1.08,2024-08-27,154,T,100,6.1NRT,288.74,85.58,N
-22.42436,-62.08013,301.41,1.17,1.08,2024-08-27,154,T,41,6.1NRT,284.24,8.15,N
-22.42576,-62.09134,306.21,1.17,1.08,2024-08-27,154,T,67,6.1NRT,285.19,11.48,N
-21.62887,-57.9601,310.16,1.07,1.03,2024-08-27,154,T,79,6.1NRT,286.02,13.57,N
-21.7232,-59.88644,303.9,1,1,2024-08-27,154,T,57,6.1NRT,285.36,8.3,N
-20.9444,-57.58006,319.6,1.12,1.06,2024-08-27,154,T,83,6.1NRT,285.55,21.95,N
-20.93503,-57.58173,313.46,1.12,1.06,2024-08-27,154,T,64,6.1NRT,285.11,15.43,N
-20.93666,-57.59234,308.64,1.12,1.06,2024-08-27,154,T,72,6.1NRT,285.66,12.05,N
-20.92236,-57.56215,303.24,1.12,1.06,2024-08-27,154,T,47,6.1NRT,284.51,8.35,N
-20.924,-57.57278,307.72,1.12,1.06,2024-08-27,154,T,49,6.1NRT,286.21,10.87,N
-20.60564,-59.01462,307.19,1.02,1.01,2024-08-27,154,T,71,6.1NRT,285.7,10.28,N
-20.35674,-57.77046,304.31,1.12,1.05,2024-08-27,154,T,59,6.1NRT,284.36,9.89,N
-19.95241,-55.29971,306.35,1.57,1.24,2024-08-27,154,T,68,6.1NRT,286.65,18.04,N
-20.40244,-59.33158,313.96,1.01,1,2024-08-27,154,T,88,6.1NRT,287.09,14.42,N
-20.4038,-59.34111,328.48,1.01,1,2024-08-27,154,T,100,6.1NRT,290.74,29.14,N
-20.39351,-59.33306,304,1.01,1,2024-08-27,154,T,58,6.1NRT,286.45,8.2,N
-20.39487,-59.34258,301.64,1.01,1,2024-08-27,154,T,43,6.1NRT,286.32,6.74,N
-20.79012,-62.5952,307.19,1.19,1.09,2024-08-27,154,T,71,6.1NRT,283.16,13.66,N
-20.7915,-62.60648,304.45,1.19,1.09,2024-08-27,154,T,60,6.1NRT,283.23,11.47,N
-20.50441,-60.59077,307.69,1.01,1.01,2024-08-27,154,T,32,6.1NRT,286.44,9.43,N
-20.18835,-58.68121,326.48,1.04,1.02,2024-08-27,154,T,100,6.1NRT,286.76,28.84,N
-20.1898,-58.69102,305.19,1.04,1.02,2024-08-27,154,T,63,6.1NRT,285.92,9.35,N
-18.72881,-54.87702,303.23,1.78,1.31,2024-08-27,154,T,54,6.1NRT,287.79,15.18,N
-18.47099,-54.86845,301.7,1.8,1.31,2024-08-27,154,T,43,6.1NRT,289.04,12.12,N
-18.47387,-54.88517,308.69,1.79,1.31,2024-08-27,154,T,75,6.1NRT,289.98,21.91,N
-18.40761,-57.68646,305.3,1.19,1.08,2024-08-27,154,T,30,6.1NRT,288.47,9.01,N
-18.34823,-57.68591,310.73,1.19,1.08,2024-08-27,154,T,50,6.1NRT,290.52,12.81,N
-18.34993,-57.69675,310.53,1.19,1.08,2024-08-27,154,T,47,6.1NRT,289.34,13.18,N
-18.34421,-57.68171,319.12,1.19,1.09,2024-08-27,154,T,98,6.1NRT,291.48,23.05,N
-18.34587,-57.69262,318.22,1.19,1.08,2024-08-27,154,T,96,6.1NRT,290.39,21.97,N
-18.32947,-57.64986,303.98,1.2,1.09,2024-08-27,154,T,25,6.1NRT,289.21,8.69,N
-18.3312,-57.66121,310.78,1.19,1.09,2024-08-27,154,T,71,6.1NRT,290.61,14.2,N
-18.33288,-57.67223,317.35,1.19,1.09,2024-08-27,154,T,80,6.1NRT,290.42,20.27,N
-18.33456,-57.68322,320.59,1.19,1.09,2024-08-27,154,T,100,6.1NRT,289.98,25.15,N
-18.313,-57.60706,301.11,1.2,1.09,2024-08-27,154,T,38,6.1NRT,288.4,7.27,N
-18.3198,-57.65139,304.94,1.2,1.09,2024-08-27,154,T,40,6.1NRT,287.45,9.32,N
-18.32151,-57.66256,316.22,1.19,1.09,2024-08-27,154,T,93,6.1NRT,288.52,19.99,N
-1.7478,14.85877,301.93,3.75,1.81,2024-08-27,152,A,45,6.1NRT,289.73,40.12,N
-2.08999,13.96873,300.76,3.23,1.7,2024-08-27,152,A,28,6.1NRT,289.11,24.81,N
-2.90854,15.98805,301.2,4.82,2,2024-08-27,152,A,39,6.1NRT,290.74,44.5,N
-2.92652,15.98773,312.62,4.82,2,2024-08-27,152,A,85,6.1NRT,290.83,113.85,N
-2.90912,15.98409,302.38,4.82,2,2024-08-27,152,A,48,6.1NRT,290.73,47.96,N
-3.33913,11.3894,309.2,2.09,1.41,2024-08-27,152,A,77,6.1NRT,290.06,28.8,N
-3.34175,11.40784,309.71,2.1,1.41,2024-08-27,152,A,78,6.1NRT,289.75,30.4,N
0.97384,-59.99048,309.25,1.61,1.25,2024-08-27,200,T,77,6.1NRT,291.77,16.78,N
9.3737,-64.53593,317.12,1.09,1.04,2024-08-27,202,T,94,6.1NRT,286.8,16.37,N
9.63861,-63.56237,319.76,1.22,1.1,2024-08-27,202,T,99,6.1NRT,293.22,20.34,N
9.65259,-63.53098,326.9,1.23,1.1,2024-08-27,202,T,100,6.1NRT,294.29,30.76,N
9.65117,-63.54193,305.13,1.23,1.1,2024-08-27,202,T,63,6.1NRT,292.79,5.09,N
9.64832,-63.56381,342.68,1.22,1.1,2024-08-27,202,T,100,6.1NRT,294.23,61.35,N
9.6469,-63.5747,316.2,1.22,1.1,2024-08-27,202,T,93,6.1NRT,292.91,16.18,N
9.65092,-63.61955,306.39,1.21,1.1,2024-08-27,202,T,52,6.1NRT,289.7,7.88,N
9.64951,-63.63033,305.7,1.21,1.09,2024-08-27,202,T,49,6.1NRT,288.82,7.79,N
9.73123,-63.46294,320.95,1.24,1.11,2024-08-27,202,T,100,6.1NRT,293.67,22,N
9.73403,-63.45842,309.27,1.24,1.11,2024-08-27,202,T,77,6.1NRT,293.45,8.68,N
9.73261,-63.46947,311.49,1.24,1.11,2024-08-27,202,T,83,6.1NRT,293.58,11.31,N
9.74239,-63.47093,305.56,1.24,1.11,2024-08-27,202,T,29,6.1NRT,293,5.5,N
9.97362,-63.1796,304.31,1.3,1.13,2024-08-27,202,T,59,6.1NRT,292.65,5.83,N
10.05717,-64.85712,306.28,1.07,1.03,2024-08-27,202,T,65,6.1NRT,293.92,4.72,N
10.05587,-64.86672,309.19,1.07,1.03,2024-08-27,202,T,77,6.1NRT,293.68,6.75,N
10.07545,-64.8596,312.34,1.07,1.03,2024-08-27,202,T,63,6.1NRT,293.71,8.16,N
10.20964,-64.6184,309.33,1.1,1.04,2024-08-27,202,T,77,6.1NRT,294.29,7.56,N
-17.76867,-57.98569,311.35,1.17,1.08,2024-08-27,154,T,82,6.1NRT,289.07,14.65,N
-17.77035,-57.99652,323.79,1.17,1.07,2024-08-27,154,T,100,6.1NRT,291.44,27.85,N
-17.77202,-58.00737,325.73,1.16,1.07,2024-08-27,154,T,100,6.1NRT,290.78,30.56,N
-17.75913,-57.98732,317.57,1.17,1.08,2024-08-27,154,T,87,6.1NRT,289.71,20.15,N
-17.76248,-58.00898,338.44,1.16,1.07,2024-08-27,154,T,100,6.1NRT,293.51,50.79,N
-17.76416,-58.01979,317.69,1.16,1.07,2024-08-27,154,T,79,6.1NRT,289.9,19.68,N
-17.75295,-58.0106,320.75,1.16,1.07,2024-08-27,154,T,53,6.1NRT,291.68,21.93,N
-17.74819,-58.00619,324.32,1.17,1.07,2024-08-27,154,T,100,6.1NRT,291.69,29.58,N
-17.74982,-58.01701,308.79,1.16,1.07,2024-08-27,154,T,65,6.1NRT,290.2,12.15,N
-17.73865,-58.00782,301.24,1.17,1.07,2024-08-27,154,T,21,6.1NRT,287.81,6.58,N
-17.69509,-57.91498,313.17,1.18,1.08,2024-08-27,154,T,82,6.1NRT,289.72,16.04,N
-17.72314,-58.09869,306.72,1.15,1.07,2024-08-27,154,T,69,6.1NRT,288.59,10.59,N
-17.77243,-58.4244,306.52,1.11,1.05,2024-08-27,154,T,15,6.1NRT,288.34,8.93,N
-17.68549,-57.91663,318.24,1.18,1.08,2024-08-27,154,T,84,6.1NRT,290.25,20.15,N
-17.75842,-58.39504,302.02,1.12,1.05,2024-08-27,154,T,23,6.1NRT,287.91,6.5,N
-17.76465,-58.43636,314.77,1.11,1.05,2024-08-27,154,T,70,6.1NRT,290.08,15.56,N
-17.6759,-57.91823,311.95,1.18,1.08,2024-08-27,154,T,52,6.1NRT,290.02,13.68,N
-17.75531,-58.4379,328.8,1.11,1.05,2024-08-27,154,T,100,6.1NRT,291.08,32.58,N
-17.6663,-57.91985,307.81,1.18,1.08,2024-08-27,154,T,41,6.1NRT,289.64,10.32,N
-17.6764,-57.98514,322,1.17,1.08,2024-08-27,154,T,44,6.1NRT,291.02,22.35,N
-17.67974,-58.00679,320.52,1.17,1.08,2024-08-27,154,T,100,6.1NRT,290.37,22.67,N
-17.68141,-58.0176,305.18,1.17,1.07,2024-08-27,154,T,7,6.1NRT,288.44,7.92,N
-17.7397,-58.39817,301.9,1.12,1.05,2024-08-27,154,T,24,6.1NRT,288.25,5.91,N
-17.6567,-57.92145,311.78,1.18,1.08,2024-08-27,154,T,32,6.1NRT,289.41,12.88,N
-17.66684,-57.98676,320.87,1.17,1.08,2024-08-27,154,T,0,6.1NRT,291.94,19.83,N
-17.6556,-57.97756,322.73,1.17,1.08,2024-08-27,154,T,0,6.1NRT,291.27,21.62,N
-17.65728,-57.98837,322.65,1.17,1.08,2024-08-27,154,T,0,6.1NRT,291.92,20.48,N
-17.71463,-58.35981,309.28,1.12,1.06,2024-08-27,154,T,77,6.1NRT,288.67,12.3,N
-17.65271,-57.98444,325.27,1.17,1.08,2024-08-27,154,T,100,6.1NRT,292.38,28.66,N
-17.70845,-58.35658,315.06,1.12,1.06,2024-08-27,154,T,90,6.1NRT,289.55,17.68,N
-17.87541,-59.4975,300.39,1.03,1.01,2024-08-27,154,T,26,6.1NRT,287.99,5.35,N
-17.64314,-57.98606,327.52,1.17,1.08,2024-08-27,154,T,93,6.1NRT,292.4,31.07,N
-17.80052,-59.04473,315.82,1.06,1.03,2024-08-27,154,T,86,6.1NRT,289.61,15.64,N
-17.80198,-59.05479,314.48,1.06,1.03,2024-08-27,154,T,89,6.1NRT,289.87,14.42,N
